"('party', 'massacre')",2
"('party', 'monster')",2
"('patient', 'zero')",2
"('paul', 'blart')",2
"('people', 'vs')",2
"('pepi', 'luci')",2
"('percy', 'jackson')",2
"('perfect', 'man')",2
"('perfect', 'storm')",2
"('perrys', 'boo')",2
"('peter', 'pan')",2
"('petes', 'dragon')",2
"('petra', 'von')",2
"('picture', 'show')",2
"('pippi', 'longstocking')",2
"('planet', 'earth')",2
"('planet', 'terror')",2
"('plus', 'one')",2
"('police', 'force')",2
"('poseidon', 'adventure')",2
"('postman', 'always')",2
"('power', 'rangers')",2
"('princess', 'diaries')",2
"('private', 'lives')",2
"('problem', 'child')",2
"('project', 'x')",2
"('promised', 'land')",2
"('psycho', 'ii')",2
"('public', 'enemy')",2
"('qiu', 'ju')",2
"('quai', 'des')",2
"('quiet', 'man')",2
"('ram', 'dass')",2
"('raw', 'deal')",2
"('razors', 'edge')",2
"('real', 'life')",2
"('red', 'army')",2
"('red', 'dawn')",2
"('red', 'dog')",2
"('red', 'lights')",2
"('red', 'planet')",2
"('richard', 'iii')",2
"('richard', 'linklater')",2
"('richard', 'pryor')",2
"('ride', 'along')",2
"('rings', 'twice')",2
"('rising', 'sun')",2
"('river', 'runs')",2
"('rivers', 'edge')",2
"('road', 'games')",2
"('road', 'trip')",2
"('roads', 'lead')",2
"('round', 'table')",2
"('royal', 'wedding')",2
"('running', 'scared')",2
"('saga', 'breaking')",2
"('saint', 'laurent')",2
"('salton', 'sea')",2
"('sammys', 'adventures')",2
"('santa', 'claus')",2
"('santa', 'clause')",2
"('saving', 'grace')",2
"('say', 'never')",2
"('scary', 'stories')",2
"('secret', 'garden')",2
"('secret', 'service')",2
"('semper', 'fi')",2
"('seven', 'days')",2
"('shaggy', 'dog')",2
"('sheep', 'movie')",2
"('short', 'circuit')",2
"('short', 'history')",2
"('shrugged', 'part')",2
"('si', 'gin')",2
"('side', 'effects')",2
"('silent', 'bob')",2
"('silent', 'hill')",2
"('silent', 'night')",2
"('silicon', 'valley')",2
"('sin', 'city')",2
"('sin', 'nombre')",2
"('single', 'girl')",2
"('sister', 'act')",2
"('skid', 'row')",2
"('slap', 'shot')",2
"('slow', 'burn')",2
"('small', 'time')",2
"('smokin', 'aces')",2
"('social', 'animals')",2
"('social', 'club')",2
"('something', 'like')",2
"('sorority', 'row')",2
"('sous', 'les')",2
"('south', 'central')",2
"('space', 'chimps')",2
"('special', 'effects')",2
"('st', 'louis')",2
"('stage', 'fright')",2
"('state', 'property')",2
"('staten', 'island')",2
"('steve', 'mcqueen')",2
"('still', 'love')",2
"('stood', 'still')",2
"('strike', 'back')",2
"('stuart', 'little')",2
"('suicide', 'squad')",2
"('summer', 'night')",2
"('super', 'size')",2
"('super', 'troopers')",2
"('swamp', 'thing')",2
"('swan', 'princess')",2
"('swept', 'away')",2
"('teachers', 'pet')",2
"('teen', 'titans')",2
"('ten', 'commandments')",2
"('th', 'hour')",2
"('theres', 'something')",2
"('thin', 'ice')",2
"('thomas', 'crown')",2
"('thou', 'art')",2
"('three', 'men')",2
"('three', 'times')",2
"('tokyo', 'sonata')",2
"('toolbox', 'murders')",2
"('tooth', 'fairy')",2
"('tora', 'tora')",2
"('total', 'recall')",2
"('touchez', 'pas')",2
"('traveling', 'pants')",2
"('true', 'crime')",2
"('true', 'grit')",2
"('tub', 'time')",2
"('two', 'faces')",2
"('two', 'girls')",2
"('two', 'heads')",2
"('two', 'men')",2
"('uncle', 'kent')",2
"('union', 'square')",2
"('urban', 'legends')",2
"('valley', 'girl')",2
"('vampire', 'hunter')",2
"('vampire', 'killers')",2
"('veggietales', 'movie')",2
"('vie', 'de')",2
"('vie', 'en')",2
"('vista', 'social')",2
"('von', 'kant')",2
"('vs', 'evil')",2
"('vs', 'mechagodzilla')",2
"('vs', 'predator')",2
"('waiting', 'room')",2
"('walking', 'tall')",2
